director_name,Alma mater,Notes,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
James DeMonaco,NaN,,361,85,65,535,Adelaide Kane,942,64423650,"['Horror', 'Sci-Fi', 'Thriller']",Rhys Wakefield,The Purge ,139329,3708,Chris Mulkey,0,class differences|killing spree|one night|suburb|violence,http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1,578,English,USA,R,3000000,2013,810,5.7,2.35,31000
Scott Derrickson,Biola University,,411,110,301,412,Victoria Leigh,1000,48056940,"['Horror', 'Mystery']",Danielle Kotch,Sinister ,155153,2239,James Ransone,0,book|found footage|research|snuff film|writer,http://www.imdb.com/title/tt1922777/?ref_=fn_tt_tt_1,524,English,USA,R,3000000,2012,419,6.8,2.35,58000
Richard Linklater,Sam Houston State University,,405,109,0,48,Ariane Labed,140,8114507,"['Drama', 'Romance']",Seamus Davey-Fitzpatrick,Before Midnight ,95362,328,Athina Rachel Tsangari,1,friend|greece|greek|hotel room|twin,http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1,270,English,USA,R,3000000,2013,63,7.9,1.85,62000
Kevin Smith,The New School,,254,102,0,387,Haley Joel Osment,40000,1821983,"['Comedy', 'Drama', 'Horror']",Johnny Depp,Tusk ,31089,43810,Michael Parks,0,canada|human becoming an animal|mad scientist|part of trilogy|walrus,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,261,English,USA,R,3000000,2014,3000,5.4,2.35,20000
Leslye Headland,New York University,female,156,87,21,416,Adam Scott,4000,418268,"['Comedy', 'Romance']",Kirsten Dunst,Bachelorette ,37156,8353,Andrew Rannells,3,bachelorette party|drug use|high school|overdose|wedding dress,http://www.imdb.com/title/tt1920849/?ref_=fn_tt_tt_1,129,English,USA,R,3000000,2012,3000,5.3,2.35,0
Tim Heidecker,Temple University,,82,93,78,197,William Atherton,536,200803,['Comedy'],Michael Gross,Tim and Eric's Billion Dollar Movie ,7988,1467,Bob Ross,3,film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,71,English,USA,R,3000000,2012,317,5.3,1.78,0
Rupert Wyatt,UK,,175,111,81,81,Cjon Saulsberry,3000,33631221,"['Crime', 'Drama', 'Thriller']",George Kennedy,The Gambler ,48562,3784,Griffin Cleveland,1,dog|gambler|gambling|gangster|professor,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,English,USA,R,25000000,2014,571,6,2.35,0
Kenneth Branagh,"Royal Academy of Dramatic Art, UK",,343,105,0,502,Derek Jacobi,2000,201148159,"['Drama', 'Family', 'Fantasy', 'Romance']",Hayley Atwell,Cinderella ,103749,4671,Lily James,1,dress|duke|fairy godmother|fairy tale|pumpkin,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323,English,USA,PG,95000000,2015,520,7,2.35,56000
Michael Tiddes,NaN,,129,86,89,555,Alanna Ubach,713,40041683,"['Comedy', 'Fantasy']",Essence Atkins,A Haunted House ,34620,3421,J.B. Smoove,6,hamburger|parody|priest|psychic|woman in a bikini,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,107,English,USA,R,2500000,2013,584,5.1,1.85,0
Dinesh D'Souza,Dartmouth College,,30,87,67,67,Zackary Steven Graham,871,33349949,['Documentary'],Barack Obama,2016: Obama's America ,9010,1111,Dinesh D'Souza,0,critically bashed|partisan commentary|political propoganda|punctuation in title|reenactment,http://www.imdb.com/title/tt2247692/?ref_=fn_tt_tt_1,199,English,USA,PG,2500000,2012,118,5.1,1.85,0
Leslie Small,Mexico,,26,75,15,36,La'Princess Jackson,1000,32230907,"['Comedy', 'Documentary']",David Jason Perez,Kevin Hart: Let Me Explain ,6062,1385,Dana Hanna,0,lying|montreal|reference to twitter|reference to youtube|toronto,http://www.imdb.com/title/tt2609912/?ref_=fn_tt_tt_1,30,English,USA,R,2500000,2013,309,6.7,1.85,0
Jake Schreier,Jack Schreier,,252,89,14,215,Joshua Ormond,902,3325638,"['Comedy', 'Crime', 'Drama', 'Sci-Fi']",Frank Langella,Robot & Frank ,52509,1980,Ana Gasteyer,3,burglary|dementia|near future|robot|thief,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,84,English,USA,PG-13,2500000,2012,291,7.1,2.35,13000
James Ponsoldt,Yale University,,220,95,53,478,Jennifer Jason Leigh,8000,6851969,"['Comedy', 'Drama', 'Romance']",Shailene Woodley,The Spectacular Now ,105591,10040,Dayo Okeniyi,1,crying man|high school|high school senior|men's clothing store|party,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,178,English,USA,R,2500000,2013,1000,7.1,2.35,10000
Carmen Marron,NaN,female,8,105,29,76,Aimee Garcia,847,178739,"['Drama', 'Musical']",Jossara Jinaro,Go for It! ,1015,1668,Rene Rosado,0,exclamation point in title|imperative in title|punctuation in title|three word title,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1,10,English,USA,PG-13,2450000,2011,618,3.9,1.85,566
David Robert Mitchell,Florida State University,,533,100,421,159,Ruby Harris,314,14673301,"['Horror', 'Mystery']",Maika Monroe,It Follows ,112899,1062,Jake Weary,0,ambiguous ending|being followed|sex scene|supernatural|supernatural being,http://www.imdb.com/title/tt3235888/?ref_=fn_tt_tt_1,631,English,USA,R,2000000,2014,189,6.9,2.35,45000
Alex Kendrick,Kennesaw State University,,34,129,589,341,Alex Kendrick,690,34522221,['Drama'],Ben Davies,Courageous ,15401,2300,T.C. Stallings,7,faith|fatherhood|integrity|police|responsibility,http://www.imdb.com/title/tt1630036/?ref_=fn_tt_tt_1,175,English,USA,PG-13,2000000,2011,589,7,2.35,10000
Jerry Jameson,NaN,,39,97,5,349,Leonor Varela,1000,2557668,"['Crime', 'Drama', 'Thriller']",David Oyelowo,Captive ,3911,2739,Sydelle Noel,1,auto theft|based on true story|drug addict|kidnapping|violence,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,22,English,USA,PG-13,2000000,2015,426,5.3,1.85,0
Marielle Heller,"University of California, Los Angeles",female,168,102,22,80,David Fine,10000,1477002,"['Drama', 'Romance']",Alexander Skarsgård,The Diary of a Teenage Girl ,16645,11184,Austin Lyon,3,1970s|mother's boyfriend|overalls|phone booth|sexual promiscuity,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,72,English,USA,R,2000000,2015,1000,6.9,2.35,0
Roland Emmerich,Germany,,74,129,776,256,Caleb Landry Jones,25000,186354,['Drama'],Jeremy Irvine,Stonewall ,1758,26176,Matt Craven,0,box office flop|critically bashed|gay rights|new york city|stonewall riots,http://www.imdb.com/title/tt3018070/?ref_=fn_tt_tt_1,30,English,USA,R,13500000,2015,463,4.5,2.35,0
Paul Bunnell,NaN,,94,106,5,356,Kevin McCarthy,416,2436,"['Comedy', 'Fantasy', 'Musical', 'Sci-Fi']",Kate Maberly,The Ghastly Love of Johnny X ,344,1611,Paul Williams,2,1950s|independent film|outlaw|trial,http://www.imdb.com/title/tt1754633/?ref_=fn_tt_tt_1,19,English,USA,Not Rated,2000000,2012,403,5.7,2.35,655
Kimberly Peirce,University of Chicago,,359,100,108,534,Judy Greer,17000,35266619,"['Drama', 'Fantasy', 'Horror']",Chloë Grace Moretz,Carrie ,108248,20051,Portia Doubleday,1,outcast|prom|self injury|telekinesis|tragic event,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,371,English,USA,R,30000000,2013,2000,5.9,2.35,39000
Jamal Hill,NaN,,10,89,47,585,Adam Ratcliffe,628,444044,['Drama'],Logan Browning,Brotherly Love ,744,4249,Faizon Love,6,basketball|burglary|police|robbery|teenage girl,http://www.imdb.com/title/tt3262990/?ref_=fn_tt_tt_1,19,English,USA,R,1900000,2015,606,7.2,1.85,1000
Benh Zeitlin,Wesleyan University,,663,93,188,168,Gina Montana,2000,12784397,"['Drama', 'Fantasy']",Quvenzhané Wallis,Beasts of the Southern Wild ,70336,2658,Dwight Henry,0,auroch|community|hospital|illness|six year old,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1,269,English,USA,PG-13,1800000,2012,458,7.3,1.85,31000
Maggie Carey,University of Montana,female,97,104,38,690,Alia Shawkat,801,3447339,"['Comedy', 'Romance']",Donald Glover,The To Do List ,29517,2667,Scott Porter,7,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,79,English,USA,R,1500000,2013,727,5.8,1.78,0
Rob Zombie,Parsons School of Design,,234,101,0,721,Dee Wallace,1000,1163508,"['Drama', 'Fantasy', 'Horror', 'Thriller']",Sid Haig,The Lords of Salem ,20376,5158,Michael Berryman,1,blood|flashback|radio dj|radio station|vinyl,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,166,English,USA,R,2500000,2012,725,5.1,2.35,15000
Christopher McQuarrie,NaN,,387,130,188,1000,Robert Duvall,10000,80033643,"['Action', 'Crime', 'Mystery', 'Thriller']",Tom Cruise,Jack Reacher ,226583,16385,David Oyelowo,2,coma|mysterious villain|police chase|shooting range|sniper,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,448,English,USA,PG-13,60000000,2012,3000,7,2.35,38000
David Boyd,The College of Wooster,,10,113,29,449,Drew Waters,890,2859955,"['Drama', 'Sport']",Vivica A. Fox,Home Run ,2417,2681,Scott Elrod,2,addiction|alcoholic|baseball|car accident|reference to god,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,32,English,USA,PG-13,1200000,2013,848,6,2.35,0
Steve Taylor,University of Colorado at Boulder,,38,108,14,274,Marshall Allman,1000,594904,"['Comedy', 'Drama']",Jason Marsden,Blue Like Jazz ,2582,1805,Eric Lange,0,church|college|color in title|philosophy|texas,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,89,English,USA,PG-13,1200000,2012,330,6,1.85,0
Levan Gabriadze,NaN,,270,83,6,142,Renee Olstead,707,31537320,"['Horror', 'Mystery', 'Thriller']",Shelley Hennig,Unfriended ,44329,1565,Heather Sossaman,0,blender|computer screen|secret|skype|webcam,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,309,English,USA,R,1000000,2014,305,5.7,1.85,13000
Bradley Parker,NaN,,270,86,18,300,Ingrid Bolsø Berdal,1000,18112929,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Jesse McCartney,Chernobyl Diaries ,52642,2665,Jonathan Sadowski,0,abandoned building|chernobyl disaster|exploration|tour guide|van,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,271,English,USA,R,1000000,2012,466,5,1.85,24000
Harold Cronk,Central Michigan University,,29,120,18,295,Robin Givens,634,20773070,['Drama'],Benjamin A. Onyango,God's Not Dead 2 ,4501,1810,Maria Canals-Barrera,11,alternate universe|christian|christian film|christianity|manipulation,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,102,English,USA,PG,5000000,2016,420,3.4,2.35,0
William Brent Bell,NaN,,225,83,19,128,Claudiu Trandafir,403,53245055,['Horror'],Fernanda Andrade,The Devil Inside ,30570,988,Brian Johnson,0,critically bashed|demonic possession|exorcism|exorcist|found footage,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,290,English,USA,R,1000000,2012,169,4.2,1.85,12000
Eli Roth,New York University,,285,100,0,389,Richard Burgi,640,7186670,"['Adventure', 'Horror']",Daryl Sabara,The Green Inferno ,21468,2082,Magda Apanowicz,0,activist|amazon|color in title|rain|rain forest,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,164,English,USA,R,6000000,2013,550,5.4,2.35,12000
Ben Lewin,NaN,,337,95,20,365,Adam Arkin,422,5997134,"['Biography', 'Comedy', 'Drama', 'Romance']",W. Earl Brown,The Sessions ,36381,1899,Rhea Perlman,3,falling in love|iron lung|priest|sex surrogate|therapist,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,126,English,USA,R,1000000,2012,374,7.2,1.85,11000
Morgan Neville,NaN,,149,91,9,13,Lou Adler,130,4946250,"['Documentary', 'Music']",Sheryl Crow,20 Feet from Stardom ,9540,198,Merry Clayton,0,backup singer|band|bechdel test passed|concert footage|singer,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,80,English,USA,PG-13,1000000,2013,19,7.4,1.78,14000
Rob Letterman,University of Southern California,,218,103,11,543,Dylan Minnette,2000,80021740,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Horror']",Odeya Rush,Goosebumps ,47988,5497,Ken Marino,4,based on book|blob|ferris wheel|manuscript|monster,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,154,English,USA,PG,58000000,2015,1000,6.4,2.35,35000
Johnny Remo,NaN,,2,112,74,891,Randy Wayne,260000,96734,"['Action', 'Drama']",Matthew Ziff,Hardflip ,606,263584,Raquel Elizabeth Ames,3,family relationships|loss of mother|san diego california|single mother|suicide attempt,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1,5,English,USA,PG-13,1000000,2012,984,5.6,1.85,706
Benjamin Dickinson,NaN,,36,97,4,150,Alexia Rasmussen,446,62480,"['Drama', 'Sci-Fi']",Nora Zehetner,Creative Control ,1048,928,Meredith Hagner,1,art exhibition|augmented reality|cocaine|nervous breakdown|speculative fiction,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,7,English,USA,R,1000000,2015,171,5.5,2.39,793
Kat Coiro,Carnegie Mellon University,female,18,100,28,501,Geoff Stults,945,20186,['Comedy'],Justin Kirk,L!fe Happens ,6025,2924,Kristen Johnston,8,friendship|los angeles california|one night stand|roommate|single mother,http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1,15,English,USA,R,930000,2011,756,5.7,2.35,995
Ryan Coogler,"California State University, Sacramento",,327,85,0,88,Melonie Diaz,282,16097842,"['Biography', 'Drama', 'Romance']",Ahna O'Reilly,Fruitvale Station ,53919,687,Ariana Neal,0,22 year old|b.a.r.t.|bay area|birthday|police,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168,English,USA,R,900000,2013,270,7.5,1.85,17000
Ramaa Mosley,NaN,female,62,101,6,727,Michael Angarano,975,6643,"['Comedy', 'Fantasy', 'Thriller']",Jack McBrayer,The Brass Teapot ,11965,4184,Alia Shawkat,2,mini dress|mini skirt|money|voyeur|voyeurism,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,39,English,USA,R,900000,2012,947,6.4,2.35,0
Ric Roman Waugh,NaN,,238,112,29,874,Harold Perrineau,12000,42919096,"['Action', 'Drama', 'Thriller']",Dwayne Johnson,Snitch ,64748,15800,Nadine Velazquez,1,cigarette smoking|dea|drugs|inspired by true events|undercover,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,122,English,USA,PG-13,15000000,2013,1000,6.5,2.35,12000
Jamie Travis,"The University of British Columbia, CA",,115,88,15,567,Ari Graynor,938,1243961,['Comedy'],James Wolk,"For a Good Time, Call... ",13421,3770,Nia Vardalos,0,friend|friendship|gay|phone sex|sex,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,34,English,USA,R,850000,2012,904,6,2.35,0
Colin Trevorrow,New York University,,271,86,365,522,Mark Duplass,934,4007792,"['Comedy', 'Drama', 'Romance']",Mary Lynn Rajskub,Safety Not Guaranteed ,101287,2714,Jeff Garlin,0,classified ad|intern|magazine|time machine|time travel,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,260,English,USA,R,750000,2012,830,7,2.35,31000
Ti West,School of Visual Arts,,292,101,243,74,Jake Ryan,969,77501,['Horror'],Lena Dunham,The Innkeepers ,27260,1252,Pat Healy,0,bathtub|dead body in a bathtub|dead body in bathtub|hotel|inn,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,247,English,USA,R,750000,2011,128,5.5,2.35,0
Joseph Dorman,New York University,,29,93,0,59,Peter Riegert,399,906666,['Documentary'],Rachel Dratch,Sholem Aleichem: Laughing in the Darkness ,154,660,Jason Kravits,1,jewish identity,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,5,English,USA,Unrated,500000,2011,169,6.8,16,287
Tim Johnson,Northwestern University,,165,94,12,183,Matt Jones,17000,177343675,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Jim Parsons,Home ,70136,17883,April Winchell,0,alien friendship|alien invasion|australia|flying car|mother daughter relationship,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214,English,USA,PG,135000000,2015,523,6.7,1.85,26000
Alex Craig Mann,"Fanshawe College, canada",,29,87,38,445,Christa B. Allen,552,1332,"['Comedy', 'Horror']",Justin Chon,Detention of the Dead ,2038,2251,Max Adler,6,based on play|blood|independent film|teenager|zombie,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,20,English,USA,Not Rated,500000,2012,533,4.6,2.35,898
Sam Raimi,Michigan State University,,525,130,0,11000,Mila Kunis,44000,234903076,"['Adventure', 'Family', 'Fantasy']",Tim Holmes,Oz the Great and Powerful ,175413,73441,James Franco,4,circus|magic|magician|oz|witch,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,511,English,USA,PG,215000000,2013,15000,6.4,2.35,60000
Jeremy Saulnier,NaN,,279,90,57,92,Eve Plumb,1000,258113,"['Crime', 'Drama', 'Thriller']",Devin Ratray,Blue Ruin ,42678,1528,Amy Hargreaves,0,blood splatter|car|neo noir|vengeance|vomiting,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,135,English,USA,R,1066167,2013,235,7.1,2.35,0
Bruce Dellis,NaN,,10,95,0,309,Ricky Schroder,685,2468,['Thriller'],Tatyana Ali,Locker 13 ,241,2048,Jon Polito,3,digit in title|latino|life or death|philosophy|supernatural,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,5,English,USA,R,300000,2014,665,4.8,1.85,261
Craig Zobel,University of North Carolina  ,,286,90,25,235,Matt Servitto,601,318622,"['Biography', 'Crime', 'Drama', 'Thriller']",Dreama Walker,Compliance ,24668,1734,James McCaffrey,0,authority|boss subordinate relationship|fast food restaurant|gullibility|telephone call,http://www.imdb.com/title/tt1971352/?ref_=fn_tt_tt_1,175,English,USA,R,270000,2012,260,6.4,2.35,0
Drake Doremus,American Film Institute,,206,90,52,224,Charlie Bewley,34000,3388210,"['Drama', 'Romance']",Jennifer Lawrence,Like Crazy ,46813,34983,Finola Hughes,1,girlfriend|immigration|long distance relationship|parents|student visa,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,150,English,USA,PG-13,250000,2011,487,6.7,1.78,12000
Paul Schrader,Calvin College,,162,99,261,461,Gus Van Sant,924,49494,"['Drama', 'Thriller']",Nolan Gerard Funk,The Canyons ,8511,2862,James Deen,0,cocaine|homosexual|penis|psychopath|pubic hair,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,87,English,USA,R,250000,2013,835,3.9,2.35,0
Tom Putnam,University of Southern California,,22,86,15,0,Donald Austin,2,111300,['Documentary'],Brendan Doogie Milewski,Burn ,575,2,Craig Dougherty,0,abandoned building|detroit michigan|firefighter|michigan|urban setting,http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1,6,English,USA,Not Rated,225000,2012,0,7.5,2.35,801
Steven Soderbergh,University Labaratory School,,450,106,0,273,David Costabile,17000,32154410,"['Crime', 'Drama', 'Thriller']",Channing Tatum,Side Effects ,148334,18469,Katie Lowes,0,clinical trial|female protagonist|neuropharmacology|psychiatrist|side effect,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,274,English,USA,R,30000000,2013,681,7.1,1.85,29000
Mike Cahill,Georgetown University,,242,92,135,259,William Mapother,574,1316074,"['Drama', 'Romance', 'Sci-Fi']",Robin Lord Taylor,Another Earth ,71387,1303,Flint Beverage,1,duplicate earth|janitor|planet|solar system|synchronicity,http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,228,English,USA,PG-13,100000,2011,399,7,1.85,21000
Travis Cluff,NaN,,159,81,3,7,Cassidy Gifford,220,22757819,"['Horror', 'Thriller']",Pfeifer Brown,The Gallows ,13521,276,Reese Mishler,0,breaking and entering|gallows|hanging|high school|stage,http://www.imdb.com/title/tt2309260/?ref_=fn_tt_tt_1,150,English,USA,R,100000,2015,40,4.2,1.85,0
E.L. Katz,NaN,,193,88,3,307,Ethan Embry,3000,59379,"['Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']",Brighton Sharbino,Cheap Thrills ,12796,4729,Elissa Dowling,3,cocaine|extramarital affair|sex|shooting|violence,http://www.imdb.com/title/tt2389182/?ref_=fn_tt_tt_1,52,English,USA,Not Rated,200000,2013,982,6.8,2.35,0
Brandon Trost,The Los Angeles Film School,,66,82,32,128,Sean Whalen,968,40557,['Comedy'],Clifton Collins Jr.,The FP ,1389,2046,James DeBello,0,abbreviation in title|based on short film|competition dancing|dystopia|location in title,http://www.imdb.com/title/tt1296373/?ref_=fn_tt_tt_1,22,English,USA,R,60000,2011,407,5.6,2.35,0
Joe Swanberg,Southern Illinois University,,65,82,217,442,Lena Dunham,10000,30084,"['Comedy', 'Drama']",Anna Kendrick,Happy Christmas ,5507,11642,Mark Webber,3,chicago illinois|drink|drinking|filmmaker|writer,http://www.imdb.com/title/tt2955096/?ref_=fn_tt_tt_1,23,English,USA,R,70000,2014,969,5.6,1.85,812
David Ayer,NaN,,233,109,453,120,Martin Donovan,1000,10499968,"['Action', 'Crime', 'Drama', 'Thriller']",Mireille Enos,Sabotage ,47502,1458,Maurice Compte,3,dea|drug cartel|kicked in the crotch|strip club|tough girl,http://www.imdb.com/title/tt1742334/?ref_=fn_tt_tt_1,212,English,USA,R,35000000,2014,206,5.7,1.85,10000
